1
35
205, 205, 0, 1
205, 200, 2, 0
205, 155, 7, 1
165, 155, 12, 0
160, 150, 13, 0
155, 105, 18, 1
160, 65, 24, 0
165, 60, 25, 0
200, 60, 29, 0
205, 60, 30, 1
165, 55, 36, 0
160, 50, 37, 0
155, 15, 41, 0
150, 10, 42, 0
115, 10, 46, 0
110, 10, 47, 1
105, 50, 53, 0
100, 55, 54, 0
60, 60, 59, 1
15, 55, 65, 0
10, 50, 66, 0
10, 15, 70, 0
10, 10, 71, 1
10, 15, 73, 0
10, 50, 77, 0
15, 55, 78, 0
50, 60, 82, 0
55, 65, 83, 0
60, 150, 92, 0
65, 155, 93, 0
100, 160, 97, 0
105, 165, 98, 0
105, 200, 102, 0
105, 205, 103, 1
115, 205, 105, 0
205, 205, 114, 1
