2, 
12, 
466.0, 214.0, 0.0, 1, 
360.0, 275.0, 8.114940719254767, 0, 
348.0, 329.0, 10.880804056442633, 0, 
446.0, 362.0, 16.051152207196118, 0, 
491.0, 377.0, 18.422860452322404, 1, 
549.0, 389.0, 23.384279031314573, 1, 
583.0, 386.0, 27.090883847902173, 1, 
720.0, 297.0, 37.259421048649926, 0, 
682.0, 234.0, 40.93807569403321, 0, 
626.0, 169.0, 45.22788920979354, 0, 
518.0, 125.0, 51.05884110463884, 1, 
466.0, 214.0, 58.21272313666091, 1, 
12, 
549.0, 389.0, 0.0, 1, 
583.0, 386.0, 3.706604816587601, 1, 
720.0, 297.0, 13.875142017335358, 0, 
682.0, 234.0, 17.55379666271864, 0, 
626.0, 169.0, 21.84361017847897, 0, 
518.0, 125.0, 27.674562073324267, 1, 
466.0, 214.0, 34.82844410534634, 1, 
360.0, 275.0, 42.94338482460111, 0, 
348.0, 329.0, 45.70924816178898, 0, 
446.0, 362.0, 50.87959631254246, 0, 
491.0, 377.0, 53.251304557668746, 1, 
549.0, 389.0, 58.21272313666091, 1, 
