1
559
76.67,108.33,0,0
63.33,110.0,2,0
76.67,108.33,4,0
63.33,110.0,6,0
76.67,108.33,8,0
63.33,110.0,10,0
61.67,106.67,11,0
58.33,105.0,12,0
58.33,88.33,14,0
58.33,105.0,16,0
55.0,106.67,17,0
58.33,105.0,19,1
55.0,106.67,20,0
53.33,110.0,21,0
38.33,106.67,24,1
26.67,108.33,26,0
38.33,106.67,28,0
53.33,110.0,30,1
55.0,113.33,31,0
53.33,110.0,32,0
55.0,106.67,33,0
58.33,105.0,34,0
61.67,106.67,35,0
63.33,110.0,38,1
76.67,108.33,41,1
63.33,110.0,43,0
61.67,106.67,44,0
63.33,110.0,45,0
61.67,106.67,46,0
58.33,105.0,49,1
58.33,88.33,51,0
56.67,76.67,53,0
58.33,88.33,55,0
56.67,76.67,58,1
58.33,88.33,61,1
58.33,105.0,63,0
61.67,106.67,64,0
63.33,110.0,66,1
61.67,106.67,67,0
63.33,110.0,69,1
61.67,106.67,70,0
58.33,105.0,71,0
58.33,88.33,74,1
56.67,76.67,76,0
58.33,88.33,78,0
56.67,76.67,80,0
58.33,88.33,82,0
58.33,105.0,85,1
58.33,88.33,88,1
56.67,76.67,90,0
55.0,63.33,92,0
58.33,61.67,93,0
60.0,58.33,94,0
76.67,58.33,97,1
60.0,58.33,99,1
58.33,55.0,101,1
55.0,53.33,102,0
56.67,38.33,104,0
55.0,53.33,106,0
51.67,55.0,109,1
38.33,56.67,112,1
26.67,58.33,114,0
13.33,55.0,116,0
10.0,53.33,119,1
6.67,38.33,122,1
8.33,26.67,124,0
10.0,13.33,126,0
8.33,26.67,128,0
6.67,38.33,130,0
8.33,26.67,132,0
6.67,38.33,135,1
8.33,26.67,138,1
6.67,38.33,140,0
10.0,53.33,142,0
13.33,55.0,143,0
26.67,58.33,146,1
13.33,55.0,148,0
10.0,53.33,149,0
6.67,55.0,150,0
5.0,58.33,152,1
6.67,55.0,153,0
5.0,58.33,155,1
6.67,61.67,156,0
5.0,58.33,157,0
6.67,61.67,158,0
10.0,63.33,159,0
8.33,76.67,162,1
10.0,63.33,165,1
8.33,76.67,167,0
6.67,88.33,170,1
8.33,76.67,173,1
10.0,63.33,175,0
6.67,61.67,177,1
5.0,58.33,178,0
6.67,61.67,180,1
10.0,63.33,182,1
6.67,61.67,183,0
5.0,58.33,185,1
6.67,61.67,186,0
5.0,58.33,187,0
6.67,55.0,188,0
5.0,58.33,189,0
6.67,55.0,190,0
5.0,58.33,191,0
6.67,55.0,193,1
10.0,53.33,194,0
13.33,55.0,196,1
10.0,53.33,197,0
6.67,38.33,199,0
8.33,26.67,201,0
6.67,38.33,204,1
10.0,53.33,206,0
6.67,55.0,208,1
5.0,58.33,210,1
6.67,61.67,211,0
10.0,63.33,212,0
8.33,76.67,215,1
10.0,63.33,217,0
8.33,76.67,219,0
6.67,88.33,221,0
10.0,101.67,223,0
6.67,88.33,225,0
8.33,76.67,228,1
6.67,88.33,230,0
10.0,101.67,233,1
6.67,88.33,236,1
10.0,101.67,238,0
6.67,88.33,240,0
10.0,101.67,242,1
6.67,103.33,243,0
10.0,101.67,246,1
6.67,88.33,249,1
8.33,76.67,251,0
6.67,88.33,254,1
8.33,76.67,256,0
10.0,63.33,258,1
6.67,61.67,260,1
10.0,63.33,261,0
8.33,76.67,263,0
10.0,63.33,265,0
6.67,61.67,266,0
10.0,63.33,267,0
8.33,76.67,270,1
6.67,88.33,272,0
10.0,101.67,274,0
6.67,88.33,276,0
10.0,101.67,278,0
6.67,88.33,280,0
8.33,76.67,283,1
6.67,88.33,286,1
8.33,76.67,288,0
6.67,88.33,291,1
8.33,76.67,293,0
6.67,88.33,295,0
10.0,101.67,297,0
6.67,103.33,298,0
10.0,101.67,299,0
6.67,88.33,301,0
8.33,76.67,303,0
6.67,88.33,305,0
10.0,101.67,307,1
6.67,103.33,308,0
10.0,101.67,309,0
6.67,103.33,310,0
10.0,101.67,311,0
6.67,88.33,313,0
10.0,101.67,316,1
6.67,88.33,319,1
8.33,76.67,321,0
6.67,88.33,324,1
10.0,101.67,327,1
6.67,88.33,330,1
10.0,101.67,332,0
6.67,103.33,333,0
5.0,106.67,335,1
6.67,103.33,337,1
10.0,101.67,338,0
6.67,88.33,341,1
10.0,101.67,344,1
6.67,88.33,346,0
10.0,101.67,348,1
6.67,103.33,349,0
10.0,101.67,350,0
6.67,103.33,352,1
5.0,106.67,353,0
6.67,103.33,354,0
10.0,101.67,355,0
6.67,103.33,357,1
5.0,106.67,358,0
6.67,110.0,359,0
5.0,106.67,361,1
6.67,110.0,362,0
10.0,111.67,363,0
8.33,126.67,366,1
10.0,111.67,368,1
6.67,110.0,369,0
5.0,106.67,370,0
6.67,110.0,372,1
5.0,106.67,373,0
6.67,103.33,375,1
10.0,101.67,378,1
6.67,88.33,381,1
8.33,76.67,383,0
6.67,88.33,386,1
10.0,101.67,388,0
6.67,88.33,390,0
8.33,76.67,392,0
10.0,63.33,394,0
6.67,61.67,396,1
5.0,58.33,397,0
6.67,61.67,398,0
10.0,63.33,399,0
8.33,76.67,402,1
6.67,88.33,405,1
8.33,76.67,408,1
10.0,63.33,410,0
8.33,76.67,412,0
6.67,88.33,415,1
10.0,101.67,417,0
6.67,103.33,419,1
5.0,106.67,421,1
6.67,103.33,422,0
5.0,106.67,423,0
6.67,110.0,424,0
5.0,106.67,425,0
6.67,103.33,427,1
10.0,101.67,428,0
6.67,103.33,430,1
5.0,106.67,431,0
6.67,103.33,433,1
10.0,101.67,434,0
6.67,88.33,436,0
10.0,101.67,438,0
6.67,88.33,440,0
10.0,101.67,442,1
6.67,103.33,443,0
5.0,106.67,445,1
6.67,110.0,446,0
5.0,106.67,447,0
6.67,103.33,448,0
5.0,106.67,449,0
6.67,103.33,450,0
10.0,101.67,452,1
6.67,103.33,453,0
10.0,101.67,454,0
6.67,103.33,455,0
5.0,106.67,456,0
6.67,103.33,457,0
5.0,106.67,458,0
6.67,103.33,459,0
5.0,106.67,461,1
6.67,110.0,462,0
5.0,106.67,463,0
6.67,110.0,465,1
10.0,111.67,466,0
8.33,126.67,468,0
6.67,138.33,470,0
8.33,126.67,472,0
10.0,111.67,475,1
8.33,126.67,477,0
6.67,138.33,479,0
8.33,155.0,481,0
5.0,156.67,482,0
8.33,155.0,483,0
11.67,156.67,484,0
13.33,160.0,485,0
26.67,156.67,487,0
13.33,160.0,489,0
11.67,156.67,491,1
8.33,155.0,492,0
5.0,156.67,493,0
3.33,160.0,495,1
5.0,156.67,496,0
3.33,160.0,498,1
5.0,156.67,499,0
3.33,160.0,501,1
5.0,156.67,502,0
3.33,160.0,503,0
5.0,156.67,504,0
3.33,160.0,505,0
5.0,163.33,506,0
3.33,160.0,507,0
5.0,156.67,508,0
3.33,160.0,509,0
5.0,156.67,510,0
8.33,155.0,512,1
11.67,156.67,514,1
8.33,155.0,515,0
5.0,156.67,516,0
3.33,160.0,518,1
5.0,156.67,519,0
3.33,160.0,520,0
5.0,156.67,521,0
8.33,155.0,522,0
11.67,156.67,523,0
8.33,155.0,525,1
5.0,156.67,526,0
3.33,160.0,527,0
5.0,156.67,528,0
8.33,155.0,529,0
6.67,138.33,532,1
8.33,155.0,534,0
5.0,156.67,535,0
8.33,155.0,536,0
11.67,156.67,538,1
8.33,155.0,540,1
11.67,156.67,541,0
8.33,155.0,543,1
11.67,156.67,545,1
13.33,160.0,546,0
11.67,156.67,547,0
8.33,155.0,548,0
5.0,156.67,549,0
3.33,160.0,550,0
5.0,163.33,551,0
6.67,176.67,553,0
8.33,188.33,556,1
10.0,201.67,558,0
6.67,203.33,560,1
5.0,206.67,561,0
6.67,210.0,562,0
10.0,211.67,563,0
6.67,210.0,565,1
10.0,211.67,566,0
6.67,210.0,567,0
10.0,211.67,568,0
13.33,210.0,570,1
10.0,211.67,571,0
6.67,210.0,572,0
10.0,211.67,574,1
13.33,210.0,575,0
26.67,208.33,578,1
13.33,210.0,580,0
26.67,208.33,582,0
38.33,206.67,585,1
51.67,205.0,587,0
38.33,206.67,589,0
51.67,205.0,591,0
38.33,206.67,594,1
51.67,205.0,596,0
55.0,203.33,597,0
58.33,188.33,599,0
56.67,176.67,601,0
58.33,188.33,603,0
55.0,203.33,605,0
51.67,205.0,606,0
55.0,203.33,607,0
51.67,205.0,608,0
38.33,206.67,610,0
51.67,205.0,612,0
55.0,203.33,613,0
58.33,188.33,615,0
56.67,176.67,618,1
60.0,161.67,620,0
56.67,160.0,622,1
60.0,161.67,623,0
63.33,160.0,626,1
76.67,156.67,628,0
88.33,158.33,631,1
101.67,160.0,633,0
88.33,158.33,636,1
101.67,160.0,638,0
105.0,161.67,639,0
108.33,160.0,640,0
110.0,156.67,641,0
126.67,156.67,644,1
138.33,158.33,646,0
126.67,156.67,648,0
110.0,156.67,650,0
126.67,156.67,652,0
138.33,158.33,654,0
153.33,155.0,656,0
155.0,158.33,657,0
158.33,160.0,658,0
155.0,158.33,659,0
153.33,155.0,661,1
155.0,151.67,662,0
153.33,155.0,663,0
155.0,151.67,664,0
156.67,138.33,666,0
155.0,151.67,668,1
153.33,155.0,671,1
138.33,158.33,674,1
153.33,155.0,676,0
155.0,151.67,677,0
156.67,138.33,679,0
158.33,126.67,681,0
156.67,138.33,683,0
155.0,151.67,685,0
156.67,138.33,687,0
155.0,151.67,689,0
153.33,155.0,690,0
155.0,158.33,691,0
153.33,155.0,692,0
155.0,158.33,693,0
158.33,160.0,695,1
161.67,158.33,696,0
158.33,160.0,697,0
156.67,176.67,699,0
158.33,188.33,701,0
155.0,201.67,703,0
158.33,188.33,705,0
156.67,176.67,707,0
158.33,160.0,709,0
156.67,176.67,712,1
158.33,188.33,714,0
155.0,201.67,716,0
158.33,203.33,717,0
155.0,201.67,719,1
158.33,203.33,720,0
160.0,206.67,721,0
176.67,206.67,723,0
160.0,206.67,725,0
158.33,203.33,727,1
155.0,201.67,728,0
158.33,188.33,731,1
155.0,201.67,733,0
158.33,188.33,735,0
155.0,201.67,737,1
158.33,203.33,738,0
155.0,201.67,739,0
158.33,203.33,740,0
160.0,206.67,742,1
158.33,203.33,743,0
155.0,201.67,744,0
158.33,188.33,747,1
156.67,176.67,750,1
158.33,160.0,752,0
155.0,158.33,753,0
158.33,160.0,754,0
161.67,158.33,755,0
158.33,160.0,756,0
155.0,158.33,757,0
153.33,155.0,758,0
155.0,151.67,759,0
156.67,138.33,761,0
158.33,126.67,764,1
155.0,113.33,766,0
153.33,110.0,768,1
155.0,113.33,771,1
158.33,126.67,773,0
156.67,138.33,776,1
158.33,126.67,778,0
156.67,138.33,781,1
158.33,126.67,784,1
155.0,113.33,786,0
153.33,110.0,787,0
155.0,106.67,788,0
153.33,110.0,789,0
138.33,108.33,791,0
126.67,106.67,793,0
138.33,108.33,795,0
126.67,106.67,797,0
138.33,108.33,799,0
126.67,106.67,801,0
138.33,108.33,804,1
153.33,110.0,806,1
155.0,113.33,807,0
158.33,126.67,809,0
155.0,113.33,811,1
153.33,110.0,812,0
138.33,108.33,815,1
126.67,106.67,817,0
138.33,108.33,820,1
153.33,110.0,822,0
155.0,106.67,823,0
153.33,110.0,824,0
138.33,108.33,826,0
153.33,110.0,828,0
155.0,113.33,831,1
158.33,126.67,833,0
156.67,138.33,835,0
155.0,151.67,838,1
156.67,138.33,840,0
155.0,151.67,842,0
153.33,155.0,843,0
138.33,158.33,845,0
126.67,156.67,847,0
138.33,158.33,849,0
153.33,155.0,851,0
138.33,158.33,854,1
126.67,156.67,856,0
138.33,158.33,858,0
153.33,155.0,860,0
138.33,158.33,862,0
153.33,155.0,865,1
138.33,158.33,867,0
153.33,155.0,869,1
155.0,158.33,870,0
153.33,155.0,872,1
155.0,158.33,873,0
153.33,155.0,874,0
155.0,151.67,875,0
156.67,138.33,877,0
155.0,151.67,879,0
156.67,138.33,882,1
158.33,126.67,885,1
155.0,113.33,887,0
158.33,126.67,889,0
156.67,138.33,892,1
158.33,126.67,894,0
156.67,138.33,896,0
155.0,151.67,898,0
153.33,155.0,899,0
155.0,151.67,900,0
153.33,155.0,902,1
155.0,151.67,903,0
156.67,138.33,906,1
158.33,126.67,908,0
156.67,138.33,910,0
155.0,151.67,912,1
153.33,155.0,913,0
155.0,158.33,914,0
153.33,155.0,915,0
155.0,158.33,916,0
158.33,160.0,917,0
161.67,158.33,918,0
158.33,160.0,920,1
155.0,158.33,922,1
158.33,160.0,924,1
155.0,158.33,925,0
153.33,155.0,927,1
155.0,158.33,928,0
153.33,155.0,929,0
138.33,158.33,931,0
153.33,155.0,933,0
138.33,158.33,935,0
126.67,156.67,937,0
138.33,158.33,940,1
153.33,155.0,942,0
138.33,158.33,944,0
126.67,156.67,946,0
110.0,156.67,948,0
108.33,160.0,949,0
105.0,161.67,950,0
108.33,160.0,951,0
105.0,161.67,952,0
108.33,176.67,954,0
106.67,188.33,957,1
108.33,205.0,959,0
106.67,188.33,962,1
108.33,176.67,964,0
105.0,161.67,966,1
101.67,160.0,967,0
105.0,161.67,968,0
108.33,176.67,971,1
105.0,161.67,973,1
101.67,160.0,974,0
88.33,158.33,976,0
76.67,156.67,978,0
88.33,158.33,980,0
76.67,156.67,983,1
88.33,158.33,985,0
76.67,156.67,987,0
88.33,158.33,989,0
76.67,156.67,991,0
88.33,158.33,993,0
101.67,160.0,995,0
88.33,158.33,998,1
